Date,Price,Open,High,Low,Vol.,Change %
2024-08-07,"1,772.50","1,776.75","1,791.95","1,763.00",576.70K,1.31%
2024-08-08,"1,778.15","1,781.40","1,802.10","1,767.05",539.31K,0.32%
2024-08-09,"1,780.85","1,800.00","1,806.00","1,772.00",392.05K,0.15%
2024-08-12,"1,798.30","1,725.00","1,816.00","1,667.50",4.03M,0.98%
2024-08-13,"1,825.65","1,816.20","1,847.40","1,809.15",1.30M,1.52%
2024-08-14,"1,808.30","1,800.00","1,826.45","1,783.40",815.84K,-0.95%
2024-08-16,"1,831.00","1,808.30","1,840.00","1,787.00",883.84K,1.26%
2024-08-19,"1,898.00","1,811.00","1,909.90","1,810.20",1.75M,3.66%
2024-08-20,"1,924.60","1,907.70","1,940.00","1,880.10",1.09M,1.40%
2024-08-21,"1,920.85","1,925.00","1,992.95","1,905.00",1.48M,-0.19%
2024-08-22,"1,886.35","1,920.85","1,922.00","1,870.25",755.08K,-1.80%
2024-08-23,"1,900.90","1,889.90","1,924.50","1,887.50",774.78K,0.77%
2024-08-26,"1,888.90","1,914.00","1,914.00","1,875.40",351.17K,-0.63%
2024-08-27,"1,886.80","1,888.00","1,909.00","1,875.20",307.63K,-0.11%
2024-08-28,"1,861.10","1,880.00","1,892.55","1,847.25",434.98K,-1.36%
2024-08-29,"1,829.65","1,861.00","1,879.20","1,811.60",534.41K,-1.69%
2024-08-30,"1,838.15","1,833.75","1,861.80","1,824.00",1.05M,0.46%
2024-09-02,"1,945.70","1,839.10","1,960.00","1,839.10",2.88M,5.85%
2024-09-03,"1,897.90","1,947.00","1,957.50","1,891.00",923.97K,-2.46%
2024-09-04,"1,930.90","1,877.00","1,935.45","1,872.00",794.72K,1.74%
2024-09-05,"1,890.30","1,931.55","1,947.00","1,885.00",576.53K,-2.10%
2024-09-06,"1,863.30","1,902.90","1,929.45","1,852.30",777.23K,-1.43%
2024-09-09,"1,865.75","1,865.00","1,882.65","1,822.40",717.80K,0.13%
2024-09-10,"1,849.70","1,866.00","1,893.00","1,838.50",535.04K,-0.86%
2024-09-11,"1,814.45","1,852.10","1,865.00","1,809.10",515.63K,-1.91%
2024-09-12,"1,811.90","1,822.45","1,834.90","1,805.30",456.05K,-0.14%
2024-09-13,"1,788.20","1,807.00","1,819.80","1,780.40",452.37K,-1.31%
2024-09-16,"1,930.80","1,850.00","1,941.65","1,833.15",5.34M,7.97%
2024-09-17,"1,954.40","1,930.80","1,978.00","1,886.00",4.39M,1.22%
2024-09-18,"1,950.80","1,940.00","1,965.00","1,925.10",2.91M,-0.18%
2024-09-19,"1,962.95","1,941.00","1,968.35","1,905.80",4.63M,0.62%
2024-09-20,"2,003.95","1,962.95","2,019.95","1,947.00",5.66M,2.09%
2024-09-23,"2,031.20","2,028.95","2,042.90","1,963.05",3.98M,1.36%
2024-09-24,"2,070.55","2,037.60","2,079.65","2,023.70",2.24M,1.94%
2024-09-25,"2,066.75","2,079.00","2,087.75","2,027.10",1.11M,-0.18%
2024-09-26,"2,057.85","2,080.00","2,091.00","2,039.20",804.17K,-0.43%
2024-09-27,"1,981.85","2,060.00","2,084.30","1,963.75",2.30M,-3.69%
2024-09-30,"1,902.70","1,985.00","1,988.45","1,891.90",1.37M,-3.99%
2024-10-01,"1,884.95","1,915.55","1,929.55","1,880.00",798.10K,-0.93%
2024-10-03,"1,807.80","1,865.00","1,868.60","1,775.75",1.69M,-4.09%
2024-10-04,"1,801.20","1,811.90","1,835.00","1,780.00",883.17K,-0.37%
2024-10-07,"1,752.45","1,801.15","1,815.10","1,735.00",694.90K,-2.71%
2024-10-08,"1,813.85","1,751.00","1,822.00","1,725.55",752.39K,3.50%
2024-10-09,"1,784.45","1,827.00","1,833.95","1,779.45",542.96K,-1.62%
2024-10-10,"1,780.50","1,804.70","1,804.70","1,758.20",595.69K,-0.22%
2024-10-11,"1,792.20","1,782.00","1,807.00","1,767.00",475.44K,0.66%
2024-10-14,"1,775.35","1,793.00","1,804.35","1,765.05",369.97K,-0.94%
2024-10-15,"1,763.00","1,777.00","1,783.90","1,750.00",335.44K,-0.70%
2024-10-16,"1,751.05","1,760.00","1,774.20","1,740.55",377.38K,-0.68%
2024-10-17,"1,733.55","1,750.05","1,767.70","1,719.00",355.96K,-1.00%
2024-10-18,"1,736.05","1,735.00","1,745.50","1,703.00",410.95K,0.14%
2024-10-21,"1,710.80","1,741.00","1,753.00","1,705.00",298.22K,-1.45%
2024-10-22,"1,684.45","1,732.00","1,747.40","1,668.25",809.41K,-1.54%
2024-10-23,"1,702.10","1,684.45","1,725.00","1,627.85",1.50M,1.05%
2024-10-24,"1,692.40","1,691.00","1,710.85","1,681.00",472.96K,-0.57%
2024-10-25,"1,644.00","1,700.00","1,718.90","1,625.00",707.63K,-2.86%
2024-10-28,"1,613.15","1,644.00","1,661.70","1,588.55",850.38K,-1.88%
2024-10-29,"1,635.10","1,612.00","1,641.00","1,588.00",540.22K,1.36%
2024-10-30,"1,634.20","1,615.00","1,653.75","1,596.65",713.38K,-0.06%
2024-10-31,"1,598.30","1,642.10","1,664.00","1,591.95",716.98K,-2.20%
2024-11-01,"1,632.65","1,620.00","1,639.55","1,614.45",132.41K,2.15%
2024-11-04,"1,611.95","1,625.00","1,630.00","1,606.30",388.29K,-1.27%
2024-11-05,"1,644.25","1,600.00","1,655.00","1,594.00",379.96K,2.00%
2024-11-06,"1,721.15","1,652.00","1,733.95","1,636.70",966.15K,4.68%
2024-11-07,"1,642.70","1,725.85","1,725.85","1,635.00",848.21K,-4.56%
2024-11-08,"1,598.55","1,640.05","1,645.00","1,581.40",546.53K,-2.69%
2024-11-11,"1,557.40","1,590.10","1,599.55","1,550.30",430.66K,-2.57%
2024-11-12,"1,524.15","1,550.00","1,573.00","1,511.00",523.18K,-2.13%
2024-11-13,"1,468.45","1,503.00","1,542.55","1,459.55",632.05K,-3.65%
2024-11-14,"1,490.30","1,480.00","1,519.95","1,473.85",571.47K,1.49%
2024-11-18,"1,456.95","1,512.45","1,517.75","1,450.00",626.64K,-2.24%
2024-11-19,"1,412.70","1,448.05","1,467.00","1,400.10",972.10K,-3.04%
2024-11-21,"1,145.70","1,160.00","1,212.00","1,132.00",9.52M,-18.90%
2024-11-22,"1,051.80","1,085.00","1,219.00","1,021.00",22.04M,-8.20%
2024-11-25,968.80,"1,080.20","1,141.00",933.00,28.62M,-7.89%
2024-11-26,898.55,968.80,968.80,891.85,7.53M,-7.25%
2024-11-27,988.40,890.00,988.40,870.25,11.00M,10.00%
2024-11-28,"1,087.20","1,020.00","1,087.20","1,014.00",7.84M,10.00%
2024-11-29,"1,323.90","1,149.00","1,368.00","1,138.50",23.77M,21.77%
2024-12-02,"1,327.95","1,360.55","1,447.70","1,301.90",19.68M,0.31%
2024-12-03,"1,312.80","1,344.00","1,365.00","1,305.00",7.69M,-1.14%
2024-12-04,"1,260.85","1,320.00","1,330.05","1,251.90",5.11M,-3.96%
2024-12-05,"1,229.60","1,270.00","1,270.60","1,220.00",4.52M,-2.48%
2024-12-06,"1,210.65","1,236.05","1,266.85","1,205.15",3.82M,-1.54%
2024-12-09,"1,216.95","1,210.65","1,236.00","1,180.00",3.51M,0.52%
2024-12-10,"1,176.65","1,224.95","1,224.95","1,165.35",3.10M,-3.31%
2024-12-11,"1,148.05","1,171.00","1,189.45","1,143.00",2.67M,-2.43%
2024-12-12,"1,217.95","1,143.85","1,249.00","1,124.20",10.82M,6.09%
2024-12-13,"1,198.40","1,220.00","1,252.30","1,179.30",6.89M,-1.61%
2024-12-16,"1,168.05","1,200.95","1,210.50","1,163.65",2.72M,-2.53%
2024-12-17,"1,143.25","1,167.90","1,178.95","1,138.00",2.30M,-2.12%
2024-12-18,"1,105.50","1,145.05","1,150.00","1,102.00",2.65M,-3.30%
2024-12-19,"1,073.65","1,080.00","1,103.55","1,062.55",2.94M,-2.88%
2024-12-20,"1,034.35","1,074.90","1,119.00","1,015.10",14.34M,-3.66%
2024-12-23,"1,034.65","1,049.70","1,057.95","1,023.60",2.78M,0.03%
2024-12-24,"1,031.05","1,035.60","1,059.05","1,020.00",2.49M,-0.35%
2024-12-26,"1,064.25","1,030.25","1,082.20","1,023.00",5.61M,3.22%
2024-12-27,"1,054.00","1,065.00","1,076.65","1,044.25",2.87M,-0.96%
2024-12-30,"1,075.65","1,060.00","1,113.70","1,042.00",6.97M,2.05%
2024-12-31,"1,040.70","1,070.95","1,070.95","1,029.00",2.59M,-3.25%
2025-01-01,"1,046.40","1,040.70","1,060.00","1,038.95",1.56M,0.55%
